incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
719690218,2015-00011228,05/27/2015 11:20:00 AM,PC 488 PETTY THEFT/GRAND THEFT $400 AND OVER,PC 488 PETTY THEFT/GRAND THEFT $400 AND OVER,,10500 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9105,-122.308,06/05/2015 07:13:13 AM,06/26/2015 10:35:51 AM,POINT (-122.308 37.9105),11,Wednesday,Theft
718832439,2015-00011227,05/27/2015 11:35:05 AM,HIT AND RUN,HIT AND RUN,,9800 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.899,-122.302,05/28/2015 07:13:14 AM,11/23/2015 10:30:38 AM,POINT (-122.302 37.899),11,Wednesday,Traffic
718832440,2015-00011230,05/27/2015 12:08:09 PM,HIT AND RUN,HIT AND RUN,,6400 Block MANILA AVE,,EL CERRITO,CA,,,37.916,-122.311,05/28/2015 07:13:14 AM,11/23/2015 10:30:38 AM,POINT (-122.311 37.916),12,Wednesday,Traffic
719515222,2015-00011258,05/27/2015 04:49:00 PM,VC 10852 TAMPER WITH VEHICLE,VC 10852 TAMPER WITH VEHICLE,,200 Block RAMONA AVE,,EL CERRITO,CA,,,37.9011,-122.291,06/03/2015 07:13:18 AM,06/25/2015 05:07:40 AM,POINT (-122.291 37.9011),16,Wednesday,Property Crime
718832441,2015-00011272,05/27/2015 07:21:22 PM,ACCIDENT,ACCIDENT,,SAN PABLO AVE,,EL CERRITO,CA,,,37.9236,-122.317,05/28/2015 07:13:14 AM,11/23/2015 10:30:38 AM,POINT (-122.317 37.9236),19,Wednesday,Traffic
719218646,2015-00011320,05/28/2015 07:28:00 AM,BURG/AUTO BURGLARY/BREAKING AND ENTERING,BURG/AUTO BURGLARY/BREAKING AND ENTERING,,800 Block GELSTON PL,,EL CERRITO,CA,,,37.9168,-122.289,05/30/2015 07:13:13 AM,06/25/2015 05:07:40 AM,POINT (-122.289 37.9168),7,Thursday,Theft from Vehicle
719515224,2015-00011328,05/28/2015 10:31:00 AM,PC 243 A BATTERY ON PERSON/CHILD (EC),PC 243 A BATTERY ON PERSON/CHILD (EC),,6000 Block CENTRAL AVE,,EL CERRITO,CA,,,37.902,-122.304,06/03/2015 07:13:18 AM,06/25/2015 05:07:41 AM,POINT (-122.304 37.902),10,Thursday,Assault
719690221,2015-00011333,05/28/2015 12:02:00 PM,PC 243 A ASSAULT SCHOOL OFFICIAL,PC 243 A ASSAULT SCHOOL OFFICIAL,,1000 Block NAVELLIER ST,,EL CERRITO,CA,,,37.9157,-122.3,06/05/2015 07:13:13 AM,07/16/2015 07:14:35 AM,POINT (-122.3 37.9157),12,Thursday,Assault
719218647,2015-00011345,05/28/2015 02:42:00 PM,PC 488 PETTY THEFT UNDER $50,PC 488 PETTY THEFT UNDER $50,,500 Block KEARNEY ST,,EL CERRITO,CA,,,37.9025,-122.302,05/30/2015 07:13:13 AM,06/25/2015 05:07:42 AM,POINT (-122.302 37.9025),14,Thursday,Theft
719110026,2015-00011354,05/28/2015 04:49:36 PM,ACCIDENT,ACCIDENT,,10400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9087,-122.307,05/29/2015 07:13:14 AM,11/24/2015 10:30:54 AM,POINT (-122.307 37.9087),16,Thursday,Traffic
719690222,2015-00011356,05/28/2015 05:45:00 PM,PC 488 PETTY THEFT $50 - $199,PC 488 PETTY THEFT $50 - $199,,11400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9226,-122.316,06/05/2015 07:13:13 AM,06/26/2015 10:35:54 AM,POINT (-122.316 37.9226),17,Thursday,Theft
719218651,2015-00011420,05/29/2015 10:03:32 AM,ACCIDENT,ACCIDENT,,2600 Block TAMALPAIS AVE,,EL CERRITO,CA,,,37.9365,-122.308,05/30/2015 07:13:13 AM,11/25/2015 10:31:38 AM,POINT (-122.308 37.9365),10,Friday,Traffic
719425335,2015-00011427,05/29/2015 12:51:00 PM,VC 10851 TAKE VEH W/O OWNER CONSNT,VC 10851 TAKE VEH W/O OWNER CONSNT,,1500 Block RICHMOND ST,,EL CERRITO,CA,,,37.9213,-122.31,06/02/2015 07:13:18 AM,06/19/2015 04:35:14 PM,POINT (-122.31 37.9213),12,Friday,Theft of Vehicle
719425336,2015-00011431,05/29/2015 02:00:00 PM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,POTRERO AVE & RICHMOND ST,,EL CERRITO,CA,,,37.9222,-122.311,06/02/2015 07:13:18 AM,07/02/2015 07:14:51 AM,POINT (-122.311 37.9222),14,Friday,Vehicle Recovery
719690224,2015-00011437,05/29/2015 02:50:00 PM,VC 23152 A DUI ALCOHOL/DRUGS,VC 23152 A DUI ALCOHOL/DRUGS,,700 Block KEARNEY ST,,EL CERRITO,CA,,,37.9068,-122.304,06/05/2015 07:13:13 AM,09/10/2015 10:44:37 AM,POINT (-122.304 37.9068),14,Friday,Traffic
719218653,2015-00011446,05/29/2015 06:01:00 PM,ACCIDENT,ACCIDENT,,POTRERO AVE,,EL CERRITO,CA,,,37.9207,-122.315,05/30/2015 07:13:13 AM,11/25/2015 10:31:38 AM,POINT (-122.315 37.9207),18,Friday,Traffic
719218652,2015-00011445,05/29/2015 06:11:36 PM,ACCIDENT,ACCIDENT,,11400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9226,-122.316,05/30/2015 07:13:13 AM,11/25/2015 10:31:38 AM,POINT (-122.316 37.9226),18,Friday,Traffic
719425340,2015-00011464,05/30/2015 01:14:00 AM,PC 537(A)(1) DEFRAUD INNKEEPER -$400,PC 537(A)(1) DEFRAUD INNKEEPER -$400,,11300 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9211,-122.315,06/02/2015 07:13:18 AM,06/25/2015 05:07:45 AM,POINT (-122.315 37.9211),1,Saturday,Theft
719425342,2015-00011487,05/30/2015 08:03:00 AM,BURG/AUTO BURGLARY/BREAKING AND ENTERING,BURG/AUTO BURGLARY/BREAKING AND ENTERING,,1200 Block EVERETT ST,,EL CERRITO,CA,,,37.9168,-122.306,06/02/2015 07:13:19 AM,06/25/2015 05:07:45 AM,POINT (-122.306 37.9168),8,Saturday,Theft from Vehicle
720804272,2015-00011488,05/30/2015 08:48:00 AM,BURG/AUTO BURGLARY/BREAKING AND ENTERING,BURG/AUTO BURGLARY/BREAKING AND ENTERING,,1200 Block CONTRA COSTA,,RICHMOND,CA,94530,,37.92241,-122.295468,06/17/2015 07:13:20 AM,06/25/2015 05:07:45 AM,POINT (-122.295468 37.92241),8,Saturday,Theft from Vehicle
719515226,2015-00011490,05/30/2015 09:25:00 AM,PC 647 F DISORD CONDUCT:UI/DRUG,PC 647 F DISORD CONDUCT:UI/DRUG,,11100 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9183,-122.313,06/03/2015 07:13:20 AM,07/30/2015 01:32:34 PM,POINT (-122.313 37.9183),9,Saturday,Disorder
719690225,2015-00011496,05/30/2015 11:40:00 AM,PC 488 PETTY THEFT $50 - $199,PC 488 PETTY THEFT $50 - $199,,800 Block RICHMOND ST,,EL CERRITO,CA,,,37.9095,-122.302,06/05/2015 07:13:13 AM,07/02/2015 07:14:52 AM,POINT (-122.302 37.9095),11,Saturday,Theft
719286528,2015-00011502,05/30/2015 02:13:03 PM,ACCIDENT,ACCIDENT,,11100 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9182,-122.313,05/31/2015 07:13:16 AM,11/26/2015 10:35:06 AM,POINT (-122.313 37.9182),14,Saturday,Traffic
719690226,2015-00011506,05/30/2015 04:07:00 PM,PC 488 PETTY THEFT/GRAND THEFT $400 AND OVER,PC 488 PETTY THEFT/GRAND THEFT $400 AND OVER,,10700 Block SAN PABLO AVE,,RICHMOND,CA,,,37.9133,-122.31,06/05/2015 07:13:13 AM,07/08/2015 07:19:02 AM,POINT (-122.31 37.9133),16,Saturday,Theft
719425345,2015-00011521,05/30/2015 07:35:00 PM,PC 594 MIS - VANDALISM -$400,PC 594 MIS - VANDALISM -$400,,7300 Block WALDO LN,,EL CERRITO,CA,,,37.913,-122.3,06/02/2015 07:13:19 AM,06/25/2015 05:07:46 AM,POINT (-122.3 37.913),19,Saturday,Property Crime
719286529,2015-00011531,05/30/2015 10:58:00 PM,ACCIDENT,ACCIDENT,,SAN PABLO AVE,,RICHMOND,CA,,,37.9096,-122.307,05/31/2015 07:13:16 AM,11/26/2015 10:35:06 AM,POINT (-122.307 37.9096),22,Saturday,Traffic
719690227,2015-00011544,05/31/2015 01:47:00 AM,VC 23152 A DUI:ALCOHOL/DRUGS,VC 23152 A DUI:ALCOHOL/DRUGS,,PANAMA AVE & SAN PABLO AVE,,RICHMOND,CA,,,37.9079,-122.306,06/05/2015 07:13:13 AM,07/24/2015 07:18:26 AM,POINT (-122.306 37.9079),1,Sunday,Traffic
719425346,2015-00011552,05/31/2015 07:57:00 AM,BURG/AUTO BURGLARY/BREAKING AND ENTERING,BURG/AUTO BURGLARY/BREAKING AND ENTERING,,2500 Block TAMALPAIS AVE,,EL CERRITO,CA,,,37.9347,-122.309,06/02/2015 07:13:19 AM,06/26/2015 10:35:59 AM,POINT (-122.309 37.9347),7,Sunday,Theft from Vehicle
719690228,2015-00011559,05/31/2015 10:42:00 AM,BURG/AUTO BURGLARY/BREAKING AND ENTERING,BURG/AUTO BURGLARY/BREAKING AND ENTERING,,1000 Block EL CERRITO PLZ,,EL CERRITO,CA,,,37.9007,-122.299,06/05/2015 07:13:13 AM,06/21/2015 10:19:16 PM,POINT (-122.299 37.9007),10,Sunday,Theft from Vehicle
719348760,2015-00011575,05/31/2015 03:43:00 PM,HIT AND RUN,HIT AND RUN,,2000 Block EL CERRITO PLZ,,EL CERRITO,CA,,,37.9007,-122.3,06/01/2015 07:13:17 AM,11/27/2015 10:31:53 AM,POINT (-122.3 37.9007),15,Sunday,Traffic
719690229,2015-00011576,05/31/2015 03:47:00 PM,BURG/AUTO BURGLARY/BREAKING AND ENTERING,BURG/AUTO BURGLARY/BREAKING AND ENTERING,,7000 Block CUTTING BLVD,,EL CERRITO,CA,,,37.9323,-122.309,06/05/2015 07:13:13 AM,07/02/2015 07:14:54 AM,POINT (-122.309 37.9323),15,Sunday,Theft from Vehicle
719690230,2015-00011588,05/31/2015 07:26:00 PM,PC 243 E1 ASSAULT - NO HOSPITAL (REFUSED MEDICAL ATTENTION),PC 243 E1 ASSAULT - NO HOSPITAL (REFUSED MEDICAL ATTENTION),,11400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9226,-122.316,06/05/2015 07:13:13 AM,07/02/2015 07:14:55 AM,POINT (-122.316 37.9226),19,Sunday,Assault
719425352,2015-00011607,06/01/2015 10:49:00 AM,HIT AND RUN,HIT AND RUN,,EASTSHORE BLVD,,EL CERRITO,CA,,,37.9236,-122.317,06/02/2015 07:13:19 AM,11/28/2015 10:30:42 AM,POINT (-122.317 37.9236),10,Monday,Traffic
719690231,2015-00011630,06/01/2015 04:40:00 PM,BURG/AUTO BURGLARY/BREAKING AND ENTERING,BURG/AUTO BURGLARY/BREAKING AND ENTERING,,900 Block POMONA AVE,,EL CERRITO,CA,,,37.9123,-122.3,06/05/2015 07:13:15 AM,07/15/2015 07:14:00 AM,POINT (-122.3 37.9123),16,Monday,Theft from Vehicle
719515235,2015-00011641,06/01/2015 08:03:00 PM,PC 488 PETTY THEFT $50 - $199,PC 488 PETTY THEFT $50 - $199,,3000 Block SAN MATEO ST,,EL CERRITO,CA,,,37.9019,-122.309,06/03/2015 07:13:20 AM,06/25/2015 05:07:51 AM,POINT (-122.309 37.9019),20,Monday,Theft
719515236,2015-00011672,06/02/2015 01:40:00 AM,MISSING PERSON MISSING PERSON,MISSING PERSON MISSING PERSON,,5300 Block CYPRESS AVE,,EL CERRITO,CA,,,37.9196,-122.319,06/03/2015 07:13:20 AM,06/25/2015 05:07:51 AM,POINT (-122.319 37.9196),1,Tuesday,Missing Person
719515237,2015-00011691,06/02/2015 11:04:00 AM,ACCIDENT,ACCIDENT,,10900 Block SAN PABLO AVE,,EL CERRITO,CA,94530,,37.9157,-122.312,06/03/2015 07:13:20 AM,11/28/2015 10:30:42 AM,POINT (-122.312 37.9157),11,Tuesday,Traffic
719606414,2015-00011719,06/02/2015 07:02:00 PM,"PC 594 MIS-VANDALISM, DEFACE/DAMAGE/DESTROY -$400","PC 594 MIS-VANDALISM, DEFACE/DAMAGE/DESTROY -$400",,6500 Block EUREKA AVE,,EL CERRITO,CA,,,37.9066,-122.303,06/04/2015 07:13:19 AM,06/26/2015 10:33:37 AM,POINT (-122.303 37.9066),19,Tuesday,Property Crime
719690238,2015-00011720,06/02/2015 07:11:00 PM,MISSING PERSON MISSING PERSON,MISSING PERSON MISSING PERSON,,7300 Block POTRERO AVE,,EL CERRITO,CA,,,37.9243,-122.306,06/05/2015 07:13:15 AM,06/25/2015 05:07:53 AM,POINT (-122.306 37.9243),19,Tuesday,Missing Person
719606416,2015-00011743,06/02/2015 11:39:00 PM,ACCIDENT,ACCIDENT,,800 Block RICHMOND ST,,EL CERRITO,CA,,,37.9104,-122.302,06/04/2015 07:13:19 AM,11/28/2015 10:30:42 AM,POINT (-122.302 37.9104),23,Tuesday,Traffic
719775117,2015-00011753,06/03/2015 02:11:00 AM,VC 23152 B DUI:ALCOHOL/DRUGS,VC 23152 B DUI:ALCOHOL/DRUGS,,FRESNO AVE & CARLSON BLVD,,RICHMOND,CA,,,37.9059,-122.307,06/06/2015 07:13:16 AM,07/07/2015 07:14:20 AM,POINT (-122.307 37.9059),2,Wednesday,Traffic
719606417,2015-00011758,06/03/2015 07:03:00 AM,ACCIDENT,ACCIDENT,,SAN PABLO AVE,,EL CERRITO,CA,,,37.9077,-122.306,06/04/2015 07:13:19 AM,11/28/2015 10:30:42 AM,POINT (-122.306 37.9077),7,Wednesday,Traffic
719775118,2015-00011775,06/03/2015 11:03:00 AM,HS 11357 B POSS MARIJUANA -28.5 GRMS,HS 11357 B POSS MARIJUANA -28.5 GRMS,,SAN PABLO AVE & FAIRMOUNT AVE,,EL CERRITO,CA,,,37.9006,-122.303,06/06/2015 07:13:16 AM,06/25/2015 05:07:55 AM,POINT (-122.303 37.9006),11,Wednesday,Drugs
719775119,2015-00011778,06/03/2015 11:15:00 AM,PC 487 GRAND THEFT OVER - $400,PC 487 GRAND THEFT OVER - $400,,6800 Block SNOWDON AVE,,EL CERRITO,CA,,,37.9273,-122.31,06/06/2015 07:13:16 AM,07/15/2015 07:14:02 AM,POINT (-122.31 37.9273),11,Wednesday,Theft
719606419,2015-00011788,06/03/2015 12:49:00 PM,HS 11357 B POSS MARIJUANA -28.5 GRMS,HS 11357 B POSS MARIJUANA -28.5 GRMS,,ARLINGTON BLVD & THORS BAY DR,,EL CERRITO,CA,,,37.9244,-122.293,06/04/2015 07:13:19 AM,06/25/2015 05:07:56 AM,POINT (-122.293 37.9244),12,Wednesday,Drugs
721714311,2015-00011786,06/03/2015 01:45:00 PM,PC 148 OBSTRUCT/ETC PUB OFCR/ETC,PC 148 OBSTRUCT/ETC PUB OFCR/ETC,,1000 Block NAVELLIER ST,,EL CERRITO,CA,,,37.9157,-122.3,06/20/2015 07:13:49 AM,07/15/2015 07:14:03 AM,POINT (-122.3 37.9157),13,Wednesday,Disorder
721468364,2015-00011787,06/03/2015 01:49:00 PM,PC 243 A ASSAULT - NO HOSPITAL (REFUSED MEDICAL ATTENTION),PC 243 A ASSAULT - NO HOSPITAL (REFUSED MEDICAL ATTENTION),,10200 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9043,-122.304,06/18/2015 07:13:18 AM,09/02/2015 10:36:48 AM,POINT (-122.304 37.9043),13,Wednesday,Assault
719690240,2015-00011797,06/03/2015 04:32:00 PM,MISSING PERSON MISSING PERSON,MISSING PERSON MISSING PERSON,,6000 Block EL DORADO ST,,EL CERRITO,CA,,,37.9036,-122.306,06/05/2015 07:13:15 AM,06/25/2015 05:07:57 AM,POINT (-122.306 37.9036),16,Wednesday,Missing Person
719775123,2015-00011808,06/03/2015 07:14:00 PM,PC 488 PETTY THEFT/GRAND THEFT $400 AND OVER,PC 488 PETTY THEFT/GRAND THEFT $400 AND OVER,,11400 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9226,-122.316,06/06/2015 07:13:16 AM,06/25/2015 05:07:57 AM,POINT (-122.316 37.9226),19,Wednesday,Theft
720254160,2015-00011916,06/04/2015 07:12:00 AM,VC 10852 TAMPER WITH VEHICLE,VC 10852 TAMPER WITH VEHICLE,,700 Block LEXINGTON AVE,,EL CERRITO,CA,,,37.9066,-122.303,06/12/2015 07:13:19 AM,06/25/2015 02:40:38 PM,POINT (-122.303 37.9066),7,Thursday,Property Crime
719775128,2015-00011844,06/04/2015 10:09:00 AM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,7400 Block POTRERO AVE,,EL CERRITO,CA,,,37.9244,-122.306,06/06/2015 07:13:16 AM,06/25/2015 02:40:32 PM,POINT (-122.306 37.9244),10,Thursday,Vehicle Recovery
719690242,2015-00011862,06/04/2015 04:30:00 PM,ACCIDENT,ACCIDENT,,11100 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9185,-122.314,06/05/2015 07:13:15 AM,11/28/2015 10:30:42 AM,POINT (-122.314 37.9185),16,Thursday,Traffic
719775131,2015-00011870,06/04/2015 06:34:00 PM,PC 488 PETTY THEFT $50 - $199,PC 488 PETTY THEFT $50 - $199,,800 Block ASHBURY AVE,,EL CERRITO,CA,,,37.9117,-122.3,06/06/2015 07:13:16 AM,06/25/2015 02:40:34 PM,POINT (-122.3 37.9117),18,Thursday,Theft
719775132,2015-00011871,06/04/2015 06:56:00 PM,PC 488 PETTY THEFT $50 - $199,PC 488 PETTY THEFT $50 - $199,,800 Block ASHBURY AVE,,EL CERRITO,CA,,,37.9117,-122.3,06/06/2015 07:13:16 AM,06/25/2015 02:40:35 PM,POINT (-122.3 37.9117),18,Thursday,Theft
720514227,2015-00011897,06/05/2015 01:09:00 AM,VC 23152 A DUI:ALCOHOL/DRUGS,VC 23152 A DUI:ALCOHOL/DRUGS,,11300 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9211,-122.315,06/13/2015 07:13:17 AM,08/12/2015 01:31:47 PM,POINT (-122.315 37.9211),1,Friday,Traffic
719775133,2015-00011900,06/05/2015 01:29:00 AM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,10900 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9164,-122.312,06/06/2015 07:13:16 AM,06/26/2015 10:33:44 AM,POINT (-122.312 37.9164),1,Friday,Vehicle Recovery
720087814,2015-00011927,06/05/2015 08:57:00 AM,"PC 594 MIS-VANDALISM, DEFACE/DAMAGE/DESTROY -$400","PC 594 MIS-VANDALISM, DEFACE/DAMAGE/DESTROY -$400",,1700 Block GANGES ST,,EL CERRITO,CA,,,37.9251,-122.308,06/10/2015 07:13:18 AM,06/26/2015 10:33:46 AM,POINT (-122.308 37.9251),8,Friday,Property Crime
719775134,2015-00011939,06/05/2015 11:12:12 AM,ACCIDENT,ACCIDENT,,1200 Block RIVERA ST,,EL CERRITO,CA,,,37.9177,-122.304,06/06/2015 07:13:16 AM,11/28/2015 10:30:42 AM,POINT (-122.304 37.9177),11,Friday,Traffic
719775135,2015-00011942,06/05/2015 11:56:55 AM,HIT AND RUN,HIT AND RUN,,3000 Block EL CERRITO PLZ,,EL CERRITO,CA,,,37.9008,-122.3,06/06/2015 07:13:16 AM,11/28/2015 10:30:42 AM,POINT (-122.3 37.9008),11,Friday,Traffic
719775136,2015-00011948,06/05/2015 12:34:07 PM,HIT AND RUN,HIT AND RUN,,WALL AVE,,EL CERRITO,CA,,,37.9281,-122.32,06/06/2015 07:13:16 AM,11/28/2015 10:30:42 AM,POINT (-122.32 37.9281),12,Friday,Traffic
719775137,2015-00011970,06/05/2015 04:53:45 PM,HIT AND RUN,HIT AND RUN,,2000 Block EL CERRITO PLZ,,EL CERRITO,CA,,,37.9007,-122.3,06/06/2015 07:13:16 AM,11/28/2015 10:30:42 AM,POINT (-122.3 37.9007),16,Friday,Traffic
719775138,2015-00011972,06/05/2015 05:30:59 PM,ACCIDENT,ACCIDENT,,6000 Block CENTRAL AVE,,EL CERRITO,CA,,,37.902,-122.304,06/06/2015 07:13:16 AM,11/28/2015 10:30:42 AM,POINT (-122.304 37.902),17,Friday,Traffic
720723996,2015-00011975,06/05/2015 06:28:00 PM,PC 488 PETTY THEFT $200 - $399,PC 488 PETTY THEFT $200 - $399,,100 Block BEHRENS ST,,EL CERRITO,CA,,,37.8986,-122.294,06/16/2015 07:13:17 AM,06/26/2015 10:33:54 AM,POINT (-122.294 37.8986),18,Friday,Theft
720804273,2015-00012019,06/06/2015 01:19:00 AM,VC 23152 A DUI ALCOHOL/DRUGS,VC 23152 A DUI ALCOHOL/DRUGS,,SAN PABLO AVE & CUTTING BLVD,,EL CERRITO,CA,,,37.9254,-122.319,06/17/2015 07:13:20 AM,08/20/2015 10:39:23 AM,POINT (-122.319 37.9254),1,Saturday,Traffic
720087817,2015-00012038,06/06/2015 11:12:00 AM,PC 488 PETTY THEFT UNDER $50,PC 488 PETTY THEFT UNDER $50,,400 Block KEARNEY ST,,EL CERRITO,CA,,,37.9013,-122.302,06/10/2015 07:13:18 AM,06/27/2015 07:18:59 AM,POINT (-122.302 37.9013),11,Saturday,Theft
720087818,2015-00012046,06/06/2015 03:11:00 PM,PC 488 PETTY THEFT/GRAND THEFT $400 AND OVER,PC 488 PETTY THEFT/GRAND THEFT $400 AND OVER,,9800 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.899,-122.302,06/10/2015 07:13:18 AM,06/27/2015 07:18:59 AM,POINT (-122.302 37.899),15,Saturday,Theft
720008193,2015-00012048,06/06/2015 04:01:00 PM,PC 211 ROBBERY FIREARM,PC 211 ROBBERY FIREARM,,10600 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9122,-122.309,06/09/2015 07:13:18 AM,06/27/2015 07:18:59 AM,POINT (-122.309 37.9122),16,Saturday,Robbery
720087819,2015-00012055,06/06/2015 07:26:00 PM,PC 488 PETTY THEFT $200 - $399,PC 488 PETTY THEFT $200 - $399,,1200 Block ELM ST,,EL CERRITO,CA,,,37.9162,-122.308,06/10/2015 07:13:18 AM,06/27/2015 07:19:00 AM,POINT (-122.308 37.9162),19,Saturday,Theft
719908629,2015-00012100,06/07/2015 01:03:56 PM,ACCIDENT,ACCIDENT,,SAN PABLO AVE,,EL CERRITO,CA,,,37.899,-122.302,06/08/2015 07:13:14 AM,11/28/2015 10:30:42 AM,POINT (-122.302 37.899),13,Sunday,Traffic
720087820,2015-00012110,06/07/2015 05:16:00 PM,BURG/AUTO BURGLARY/BREAKING AND ENTERING,BURG/AUTO BURGLARY/BREAKING AND ENTERING,,2600 Block TULARE AVE,,EL CERRITO,CA,,,37.9363,-122.314,06/10/2015 07:13:18 AM,07/15/2015 07:14:05 AM,POINT (-122.314 37.9363),17,Sunday,Theft from Vehicle
720008194,2015-00012113,06/07/2015 06:58:00 PM,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,RECOVERED STOLEN VEHICLE OUT RECOVERED VEHICLE,,S 55TH ST & POTRERO AVE,,EL CERRITO,CA,,,37.9209,-122.318,06/09/2015 07:13:18 AM,08/12/2015 01:31:48 PM,POINT (-122.318 37.9209),18,Sunday,Vehicle Recovery
720008195,2015-00012160,06/08/2015 12:33:45 PM,HIT AND RUN,HIT AND RUN,,200 Block EL CERRITO PLZ,,EL CERRITO,CA,,,37.9005,-122.3,06/09/2015 07:13:18 AM,11/28/2015 10:30:42 AM,POINT (-122.3 37.9005),12,Monday,Traffic
720804275,2015-00012228,06/09/2015 02:36:00 AM,PC 537(A)(1) DEFRAUD INNKEEPER -$400,PC 537(A)(1) DEFRAUD INNKEEPER -$400,,11300 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.9211,-122.315,06/17/2015 07:13:20 AM,10/07/2015 10:35:33 AM,POINT (-122.315 37.9211),2,Tuesday,Theft
720087822,2015-00012238,06/09/2015 09:06:00 AM,PC 488 PETTY THEFT UNDER $50,PC 488 PETTY THEFT UNDER $50,,300 Block CARMEL AVE,,EL CERRITO,CA,,,37.9028,-122.291,06/10/2015 07:13:18 AM,08/25/2015 10:36:51 AM,POINT (-122.291 37.9028),9,Tuesday,Theft
720167979,2015-00012251,06/09/2015 11:30:00 AM,PC 488 PETTY THEFT $200 - $399,PC 488 PETTY THEFT $200 - $399,,500 Block COLUSA AVE,,KENSINGTON,CA,,,37.9022,-122.288,06/11/2015 07:13:22 AM,06/30/2015 07:14:59 AM,POINT (-122.288 37.9022),11,Tuesday,Theft
720167980,2015-00012254,06/09/2015 12:25:00 PM,HS 11359 POSS MARIJUANA FOR SALE,HS 11359 POSS MARIJUANA FOR SALE,,6900 Block STOCKTON AVE,,EL CERRITO,CA,,,37.9101,-122.301,06/11/2015 07:13:22 AM,06/30/2015 07:14:59 AM,POINT (-122.301 37.9101),12,Tuesday,Drugs
720087827,2015-00012269,06/09/2015 03:29:00 PM,ACCIDENT,ACCIDENT,,SAN PABLO AVE,,EL CERRITO,CA,,,37.9265,-122.319,06/10/2015 07:13:20 AM,11/28/2015 10:30:42 AM,POINT (-122.319 37.9265),15,Tuesday,Traffic
720167981,2015-00012278,06/09/2015 05:01:00 PM,PC 488 PETTY THEFT UNDER $50,PC 488 PETTY THEFT UNDER $50,,100 Block POMONA AVE,,EL CERRITO,CA,,,37.8998,-122.292,06/11/2015 07:13:22 AM,06/30/2015 07:15:01 AM,POINT (-122.292 37.8998),17,Tuesday,Theft
720167982,2015-00012305,06/09/2015 11:37:00 PM,HS 11377 MIS - POSSESS CONTROLED SUBSTANCE,HS 11377 MIS - POSSESS CONTROLED SUBSTANCE,,KNOTT AVE & SAN PABLO AVE,,EL CERRITO,CA,,,37.9265,-122.319,06/11/2015 07:13:22 AM,08/20/2015 10:39:26 AM,POINT (-122.319 37.9265),23,Tuesday,Drugs
720167983,2015-00012324,06/10/2015 08:03:00 AM,BURG/AUTO BURGLARY/BREAKING AND ENTERING,BURG/AUTO BURGLARY/BREAKING AND ENTERING,,9800 Block SAN PABLO AVE,,EL CERRITO,CA,,,37.8983,-122.301,06/11/2015 07:13:22 AM,07/15/2015 07:13:01 AM,POINT (-122.301 37.8983),8,Wednesday,Theft from Vehicle
720167985,2015-00012327,06/10/2015 08:13:00 AM,PC 488 PETTY THEFT UNDER $50,PC 488 PETTY THEFT UNDER $50,,2000 Block HARPER ST,,EL CERRITO,CA,,,37.9281,-122.315,06/11/2015 07:13:22 AM,07/01/2015 07:14:52 AM,POINT (-122.315 37.9281),8,Wednesday,Theft
720254165,2015-00012325,06/10/2015 08:15:00 AM,PC 243 E1 BAT:SPOUSE/EX SP/DATE/ETC,PC 243 E1 BAT:SPOUSE/EX SP/DATE/ETC,,1200 Block ARLINGTON BLVD,,EL CERRITO,CA,,,37.9253,-122.294,06/12/2015 07:13:21 AM,07/16/2015 07:13:40 AM,POINT (-122.294 37.9253),8,Wednesday,Assault
